"Order Date","Customer Name","State","Category","Sub-Category","Product Name","Sales","Quantity","Profit"
"2/11/2014","Guy Armstrong","Missouri","Furniture","Furnishings","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,53.2704
"2/11/2014","Guy Armstrong","Missouri","Office Supplies","Binders","VariCap6 Expandable Binder",51.9,3,24.393
"2/11/2014","Guy Armstrong","Missouri","Office Supplies","Storage","Fellowes Neat Ideas Storage Cubes",64.96,2,2.5984
"11/11/2017","Jeremy Lonsdale","South Dakota","Office Supplies","Supplies","Acme Titanium Bonded Scissors",25.5,3,6.63
"9/2/2017","Stephanie Ulpright","Washington","Furniture","Chairs","Global Leather Task Chair, Black",215.976,3,-2.6997
"10/9/2015","Fred McMath","Michigan","Furniture","Chairs","High-Back Leather Manager's Chair",389.97,3,35.0973
"10/9/2015","Fred McMath","Michigan","Office Supplies","Appliances","Belkin 8 Outlet SurgeMaster II Gold Surge Protector",269.91,5,53.982
"11/24/2017","Maribeth Yedwab","Tennessee","Office Supplies","Binders","Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,-7.782
"11/24/2017","Maribeth Yedwab","Tennessee","Office Supplies","Envelopes","Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,24.318
"2/8/2014","Nathan Mautz","Nevada","Furniture","Furnishings","Master Caster Door Stop, Large Brown",14.56,2,5.5328
"9/25/2015","Carlos Soltero","New York","Furniture","Chairs","Hon Comfortask Task/Swivel Chairs",102.582,1,6.8388
"9/25/2015","Carlos Soltero","New York","Office Supplies","Paper","Xerox 1923",20.04,3,9.6192
"8/21/2017","Pete Kriz","New York","Office Supplies","Binders","Avery Metallic Poly Binders",32.088,7,11.2308
"8/21/2017","Pete Kriz","New York","Office Supplies","Binders","GBC DocuBind TL300 Electric Binding System",4305.552,6,1453.1238
"5/12/2016","Harry Marie","New York","Furniture","Furnishings","OIC Stacking Trays",10.02,3,4.4088
"5/12/2016","Harry Marie","New York","Technology","Phones","Jawbone JAMBOX Wireless Bluetooth Speaker",631.96,4,303.3408
"9/2/2017","Alan Hwang","Kentucky","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine",1577.94,3,757.4112
"10/10/2014","Fred Chung","New Mexico","Office Supplies","Art","Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,112.574
"5/26/2016","Cathy Prescott","Florida","Office Supplies","Storage","Advantus Rolling Drawer Organizers",184.704,6,13.8528
"5/26/2016","Cathy Prescott","Florida","Technology","Accessories","Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",47.92,2,11.98
"12/1/2017","Sean Christensen","Pennsylvania","Office Supplies","Labels","Avery 483",15.936,4,5.1792
"12/1/2017","Sean Christensen","Pennsylvania","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,-5.6007
"12/1/2017","Sean Christensen","Pennsylvania","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs",398.972,2,-28.498
"9/20/2016","Heather Jas","Washington","Furniture","Bookcases","O'Sullivan 5-Shelf Heavy-Duty Bookcases",163.88,2,40.97
"9/11/2017","Cassandra Brandow","Virginia","Office Supplies","Appliances","Hoover Commercial SteamVac",67.9,5,20.37
"12/30/2016","Evan Henry","Florida","Office Supplies","Paper","Embossed Ink Jet Note Cards",72.224,4,25.2784
"9/2/2017","Luke Weiss","Colorado","Office Supplies","Labels","Avery 519",11.696,2,3.9474
"11/18/2014","Michael Kennedy","Wisconsin","Furniture","Chairs","Office Star - Mesh Screen back chair with Vinyl seat",392.94,3,43.2234
"11/21/2015","John Huston","North Carolina","Furniture","Furnishings","Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,4.7712
"6/19/2017","Deborah Brumfield","Texas","Office Supplies","Binders","GBC Plasticlear Binding Covers",6.888,3,-11.0208
"6/19/2017","Deborah Brumfield","Texas","Furniture","Tables","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,-84.9615
"11/30/2017","Trudy Brown","Pennsylvania","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs",1079.316,6,-15.4188
"4/23/2014","Nathan Mautz","California","Office Supplies","Paper","Xerox 1891",48.91,1,22.9877
"9/23/2014","Thomas Thornton","Delaware","Office Supplies","Art","Newell 351",9.84,3,2.8536
"9/23/2014","Thomas Thornton","Delaware","Office Supplies","Binders","Ibico Covers for Plastic or Wire Binding Elements",34.5,3,15.525
"3/2/2017","Roland Schwarz","Texas","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder",0.556,1,-0.9452
"11/17/2017","Trudy Brown","Maryland","Office Supplies","Binders","Angle-D Binders with Locking Rings, Label Holders",43.8,6,20.586
"5/28/2017","Alice McCarthy","Ohio","Office Supplies","Paper","HP Office Recycled Paper (20Lb. and 87 Bright)",13.872,3,5.0286
"5/28/2017","Alice McCarthy","Ohio","Furniture","Bookcases","Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,-64.9376
"4/18/2015","Michael Paige","Texas","Technology","Accessories","TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,8.2848
"4/18/2015","Michael Paige","Texas","Technology","Phones","Grandstream GXP2100 Mainstream Business Phone",244.768,4,24.4768
"4/18/2015","Michael Paige","Texas","Office Supplies","Art","Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,6.5058
"4/18/2015","Michael Paige","Texas","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,-6.8992
"4/18/2015","Michael Paige","Texas","Furniture","Chairs","Global Geo Office Task Chair, Gray",56.686,1,-20.245
"4/18/2015","Michael Paige","Texas","Technology","Phones","Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5",97.968,2,6.123
"4/18/2015","Michael Paige","Texas","Office Supplies","Art","Newell 348",7.872,3,0.8856
"4/18/2015","Michael Paige","Texas","Office Supplies","Paper","Xerox 1994",15.552,3,5.4432
"4/18/2015","Michael Paige","Texas","Office Supplies","Binders","GBC Plastic Binding Combs",1.476,1,-2.2878
"9/19/2015","Marc Harrigan","New Mexico","Office Supplies","Art","Newell 323",8.4,5,2.184
"3/25/2014","Christina Anderson","California","Office Supplies","Art","Newell 35",6.56,2,1.9024
"3/25/2014","Christina Anderson","California","Office Supplies","Art","Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72
"3/25/2014","Christina Anderson","California","Technology","Accessories","Imation Swivel Flash Drive USB flash drive - 8 GB",45.48,4,15.918
"3/25/2014","Christina Anderson","California","Office Supplies","Art","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,9.9216
"8/26/2016","Ken Dana","New York","Office Supplies","Binders","Deluxe Heavy-Duty Vinyl Round Ring Binder",146.688,8,45.84
"3/6/2017","Don Weiss","Texas","Office Supplies","Labels","Avery 511",4.928,2,1.7248
"3/6/2017","Don Weiss","Texas","Office Supplies","Art","Newell 345",63.488,4,4.7616
"11/11/2015","Andrew Gjertsen","Michigan","Office Supplies","Storage","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,117.1296
"11/11/2015","Andrew Gjertsen","Michigan","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,46.7908
"4/5/2016","Justin Hirsh","Pennsylvania","Technology","Phones","Clearsounds A400",118.782,3,-27.7158
"4/5/2016","Justin Hirsh","Pennsylvania","Office Supplies","Supplies","Premier Automatic Letter Opener",769.184,4,-163.4516
"2/21/2017","Dave Kipp","Texas","Technology","Accessories","Microsoft Natural Keyboard Elite",47.904,1,-2.994
"7/20/2017","Anthony Rawles","New York","Office Supplies","Paper","Xerox 1977",13.36,2,6.4128
"7/20/2017","Anthony Rawles","New York","Furniture","Chairs","Office Star - Task Chair with Contemporary Loop Arms",163.764,2,25.4744
"7/20/2017","Anthony Rawles","New York","Furniture","Furnishings","Tenex B1-RE Series Chair Mats for Low Pile Carpets",183.92,4,31.2664
"11/4/2016","Sally Matthias","Texas","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3,-5.688
"11/4/2016","Sally Matthias","Texas","Furniture","Furnishings","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,-84.2928
"9/23/2017","Duane Benoit","California","Office Supplies","Paper","Xerox 1909",211.04,8,97.0784
"9/23/2017","Duane Benoit","California","Furniture","Chairs","GuestStacker Chair with Chrome Finish Legs",594.816,2,59.4816
"9/23/2017","Duane Benoit","California","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs",72.96,3,23.712
"9/7/2017","Phillip Flathmann","Washington","Furniture","Furnishings","DAX Two-Tone Silver Metal Document Frame",80.96,4,34.8128
"9/7/2017","Phillip Flathmann","Washington","Technology","Phones","Konftel 250 Conference phone - Charcoal black",455.712,2,34.1784
"9/7/2017","Phillip Flathmann","Washington","Office Supplies","Art","Boston 1799 Powerhouse Electric Pencil Sharpener",25.98,1,7.2744
"11/28/2015","Ashley Jarboe","California","Office Supplies","Appliances","Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,15.3952
"11/12/2015","Eugene Barchas","New York","Office Supplies","Envelopes","Staple envelope",15.56,2,7.3132
"9/29/2016","Erin Smith","Oregon","Technology","Phones","Wilson Electronics DB Pro Signal Booster",859.2,3,75.18
"9/11/2017","Shahid Shariari","Kentucky","Office Supplies","Appliances","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4,50.8768
"9/11/2017","Shahid Shariari","Kentucky","Office Supplies","Fasteners","Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,6.674
"5/1/2017","Arthur Gainer","Florida","Furniture","Bookcases","Bush Somerset Collection Bookcase",314.352,3,-15.7176
"5/1/2017","Arthur Gainer","Florida","Office Supplies","Labels","Avery 492",4.608,2,1.4976
"9/16/2017","Craig Yedwab","California","Office Supplies","Fasteners","OIC Colored Binder Clips, Assorted Sizes",17.9,5,8.771
"10/19/2014","Rachel Payne","California","Office Supplies","Binders","Accohide Poly Flexible Ring Binders",2.992,1,1.122
"10/19/2014","Rachel Payne","California","Office Supplies","Binders","Avery Durable Slant Ring Binders With Label Holder",20.064,6,7.0224
"10/19/2014","Rachel Payne","California","Office Supplies","Paper","Xerox 1917",146.73,3,68.9631
"10/19/2014","Rachel Payne","California","Office Supplies","Labels","Avery 480",18.75,5,9
"10/19/2014","Rachel Payne","California","Technology","Phones","Panasonic KX TS208W Corded phone",117.576,3,11.7576
"3/13/2016","Dennis Bolton","California","Office Supplies","Binders","Cardinal EasyOpen D-Ring Binders",51.184,7,19.194
"2/17/2017","Christine Kargatis","Ohio","Furniture","Tables","SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,-106.393
"2/17/2017","Christine Kargatis","Ohio","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,-4.7625
"2/17/2017","Christine Kargatis","Ohio","Technology","Phones","Vtech CS6719",57.594,1,-11.5188
"2/17/2017","Christine Kargatis","Ohio","Furniture","Furnishings","Flat Face Poster Frame",30.144,2,8.2896
"2/17/2017","Christine Kargatis","Ohio","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs",899.43,5,-12.849
"12/22/2016","Duane Noonan","California","Furniture","Furnishings","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting",842.72,8,202.2528
"12/22/2016","Duane Noonan","California","Furniture","Furnishings","Magnifier Swing Arm Lamp",41.96,2,10.9096
"9/23/2016","Dave Poirier","Washington","Office Supplies","Binders","ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,4.4604
"9/23/2016","Dave Poirier","Washington","Furniture","Chairs","Global Deluxe Steno Chair",184.752,3,-20.7846
"9/24/2017","Rose O'Brian","Illinois","Furniture","Chairs","GuestStacker Chair with Chrome Finish Legs",520.464,2,-14.8704
"9/24/2017","Rose O'Brian","Illinois","Office Supplies","Paper","Wirebound Voice Message Log Book",11.424,3,3.7128
"12/1/2015","Matt Abelman","Michigan","Office Supplies","Paper","Xerox 207",19.44,3,9.3312
"12/1/2015","Matt Abelman","Michigan","Office Supplies","Art","Newell 307",3.64,2,1.0192
"12/1/2015","Matt Abelman","Michigan","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,8.7138
"1/25/2016","Jonathan Doherty","New York","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,5,15.092
"1/25/2016","Jonathan Doherty","New York","Furniture","Tables","Chromcraft Round Conference Tables",313.722,3,-99.3453
"1/25/2016","Jonathan Doherty","New York","Furniture","Furnishings","Tenex B1-RE Series Chair Mats for Low Pile Carpets",45.98,1,7.8166
"1/25/2016","Jonathan Doherty","New York","Office Supplies","Storage","SAFCO Commercial Wire Shelving, 72h",428.68,7,0
"3/21/2017","Paul Stevenson","Washington","Office Supplies","Binders","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6,10.3194
"3/21/2017","Paul Stevenson","Washington","Office Supplies","Fasteners","Super Bands, 12/Pack",13.02,7,0.3906
"3/21/2017","Paul Stevenson","Washington","Furniture","Furnishings","Eldon Expressions Wood Desk Accessories, Oak",22.14,3,6.4206
"3/21/2017","Paul Stevenson","Washington","Office Supplies","Storage","Fellowes Officeware Wire Shelving",359.32,4,7.1864
"8/22/2014","Jennifer Ferguson","Missouri","Office Supplies","Paper","Xerox 1899",11.56,2,5.6644
"6/8/2014","Rick Duston","New York","Office Supplies","Binders","Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2,25.68
"6/8/2014","Rick Duston","New York","Office Supplies","Storage","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,83.844
"4/7/2016","Erin Smith","New Jersey","Office Supplies","Paper","Xerox 1939",37.94,2,18.2112
"11/7/2017","Katherine Nockton","Maryland","Furniture","Chairs","Global Highback Leather Tilter in Burgundy",272.97,3,43.6752
"5/29/2015","Victoria Pisteka","Ohio","Furniture","Furnishings","Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,4,-4.1568
"5/29/2015","Victoria Pisteka","Ohio","Furniture","Chairs","Novimex Swivel Fabric Task Chair",317.058,3,-86.0586
"5/29/2015","Victoria Pisteka","Ohio","Office Supplies","Fasteners","Ideal Clamps",8.04,5,2.9145
"5/7/2017","Carlos Soltero","California","Technology","Phones","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with",419.944,7,52.493
"6/5/2016","Ken Brennan","Washington","Office Supplies","Supplies","Acme Box Cutter Scissors",61.38,6,15.9588
"12/14/2015","Ashley Jarboe","California","Technology","Accessories","Micro Innovations USB RF Wireless Keyboard with Mouse",50,2,10.5
"12/25/2017","Patrick O'Donnell","New Jersey","Technology","Accessories","Memorex Micro Travel Drive 4 GB",31.8,3,13.674
"12/17/2017","Dave Poirier","Wisconsin","Office Supplies","Storage","Adjustable Personal File Tote",32.56,2,8.4656
"5/10/2016","Gene McClure","Illinois","Office Supplies","Envelopes","Grip Seal Envelopes",7.072,2,2.3868
"12/23/2014","Craig Carreira","Florida","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Perforations",45.528,3,15.9348
"12/23/2014","Craig Carreira","Florida","Furniture","Chairs","Padded Folding Chairs, Black, 4/Carton",64.784,1,6.4784
"12/23/2014","Craig Carreira","Florida","Office Supplies","Storage","Tennsco 6- and 18-Compartment Lockers",424.272,2,-10.6068
"12/23/2014","Craig Carreira","Florida","Office Supplies","Art","Prang Dustless Chalk Sticks",1.344,1,0.504
"12/23/2014","Craig Carreira","Florida","Office Supplies","Storage","Acco Perma 3000 Stacking Storage Drawers",83.92,5,-1.049
"8/11/2017","Sanjit Jacobs","New York","Office Supplies","Paper","Xerox 226",25.92,4,12.4416
"8/27/2017","Sarah Foster","Arizona","Furniture","Furnishings","Flat Face Poster Frame",120.576,8,33.1584
"1/19/2017","Raymond Messe","Vermont","Office Supplies","Paper","Xerox 191",79.92,4,37.5624
"1/19/2017","Raymond Messe","Vermont","Office Supplies","Paper","Xerox 1881",12.28,1,5.7716
"1/19/2017","Raymond Messe","Vermont","Office Supplies","Appliances","Avanti 4.4 Cu. Ft. Refrigerator",542.94,3,152.0232
"1/19/2017","Raymond Messe","Vermont","Office Supplies","Envelopes","Poly String Tie Envelopes",2.04,1,0.9588
"6/19/2015","Katherine Murray","Texas","Office Supplies","Storage","Recycled Steel Personal File for Hanging File Folders",228.92,5,14.3075
"3/13/2017","Frank Hawley","Illinois","Technology","Phones","PowerGen Dual USB Car Charger",7.992,1,2.5974
"10/25/2015","Deirdre Greer","Colorado","Furniture","Chairs","Global Highback Leather Tilter in Burgundy",582.336,8,-29.1168
"9/20/2014","Mitch Webber","New York","Technology","Phones","Ooma Telo VoIP Home Phone System",629.95,5,157.4875
"9/20/2014","Mitch Webber","New York","Furniture","Chairs","Global Leather Executive Chair",631.782,2,140.396
"9/20/2014","Mitch Webber","New York","Furniture","Bookcases","DMI Eclipse Executive Suite Bookcases",801.568,2,-10.0196
"9/20/2014","Mitch Webber","New York","Office Supplies","Labels","Avery 485",75.18,6,35.3346
"9/20/2014","Mitch Webber","New York","Office Supplies","Appliances","Euro-Pro Shark Turbo Vacuum",30.98,1,8.0548
"9/20/2014","Mitch Webber","New York","Technology","Phones","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",1349.91,9,661.4559
"11/11/2016","Sung Chung","Illinois","Office Supplies","Art","Newell 332",14.112,6,1.2348
"9/16/2015","Bradley Drucker","Virginia","Office Supplies","Envelopes","Staple envelope",31.12,4,14.6264
